label,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y
a,0.49112796783447266,0.777503490447998,0.6849126219749451,0.6748143434524536,0.794372022151947,0.42579180002212524,0.7701073288917542,0.21241047978401184,0.7597459554672241,0.05130535364151001,0.6451343894004822,0.29189014434814453,0.6205242276191711,0.11261692643165588,0.6330097317695618,0.24773432314395905,0.640434980392456,0.366054892539978,0.49619704484939575,0.3007059395313263,0.47296595573425293,0.13175100088119507,0.5067212581634521,0.31547942757606506,0.5294035077095032,0.4281989336013794,0.36767420172691345,0.3406655192375183,0.3279656767845154,0.1836967170238495,0.3838025629520416,0.3620951175689697,0.4215628206729889,0.4613860547542572,0.24737679958343506,0.4091762602329254,0.21914952993392944,0.2847321331501007,0.2746652066707611,0.39908042550086975,0.3156181871891022,0.4734133183956146
a,0.5063854455947876,0.8012969493865967,0.7027980089187622,0.72362220287323,0.8105300664901733,0.4484989643096924,0.773330569267273,0.2194630205631256,0.7558896541595459,0.07363486289978027,0.6473450064659119,0.30119234323501587,0.6515343189239502,0.1532435417175293,0.6688783168792725,0.3321061134338379,0.655199408531189,0.39994221925735474,0.5060092210769653,0.33263033628463745,0.5294013023376465,0.1686703860759735,0.5664566159248352,0.3924029469490051,0.5443271994590759,0.46723443269729614,0.38464388251304626,0.39048922061920166,0.39691394567489624,0.25769075751304626,0.46307459473609924,0.46490582823753357,0.4476088881492615,0.5313182473182678,0.2517894506454468,0.45299649238586426,0.2765006721019745,0.3535471558570862,0.3419451117515564,0.496623694896698,0.3364030122756958,0.5428253412246704
a,0.4855867624282837,0.8270519971847534,0.6781307458877563,0.7409902215003967,0.7768431901931763,0.466709703207016,0.7365367412567139,0.2301023006439209,0.6819583177566528,0.09120222926139832,0.5918497443199158,0.3159334063529968,0.5389589071273804,0.1707831621170044,0.5616162419319153,0.32927870750427246,0.587479829788208,0.4338390827178955,0.4500817358493805,0.35756826400756836,0.40076595544815063,0.21847325563430786,0.4656049609184265,0.4184080958366394,0.5074631571769714,0.5042693018913269,0.33945417404174805,0.4186386466026306,0.2899673879146576,0.3211267590522766,0.37334099411964417,0.49970582127571106,0.4321863651275635,0.5713480710983276,0.24650034308433533,0.4855855107307434,0.20011743903160095,0.42236435413360596,0.26826584339141846,0.5495147109031677,0.3210245668888092,0.6012481451034546
a,0.4665129482746124,0.7364317178726196,0.6661866903305054,0.6260092258453369,0.7860425114631653,0.4076409935951233,0.7756450772285461,0.2034902423620224,0.736808717250824,0.05367404222488403,0.6349560022354126,0.27544689178466797,0.6282197833061218,0.10024891793727875,0.6358223557472229,0.23871830105781555,0.6417102813720703,0.3559710383415222,0.5063691139221191,0.29259562492370605,0.49207600951194763,0.11450941860675812,0.5273349285125732,0.29269516468048096,0.5584810972213745,0.4134271740913391,0.3839183449745178,0.32846859097480774,0.3756580054759979,0.1766778826713562,0.42685481905937195,0.364856481552124,0.4611756503582001,0.48215818405151367,0.260510116815567,0.384954571723938,0.2847624719142914,0.2504346966743469,0.33458733558654785,0.3800364136695862,0.36078742146492004,0.47785577178001404
b,0.4672802686691284,0.8503356575965881,0.573046088218689,0.7822592258453369,0.6134607791900635,0.6222418546676636,0.503908634185791,0.4874677360057831,0.38832640647888184,0.43369802832603455,0.6139967441558838,0.46353939175605774,0.601408064365387,0.28027382493019104,0.5848382711410522,0.17318010330200195,0.5719070434570312,0.0825224220752716,0.5183157324790955,0.44656622409820557,0.5066110491752625,0.25777480006217957,0.4985157251358032,0.13839979469776154,0.49497178196907043,0.04135400056838989,0.440576434135437,0.4670906364917755,0.42707860469818115,0.29762229323387146,0.42411279678344727,0.19283699989318848,0.4210549592971802,0.10827311873435974,0.36336755752563477,0.5173983573913574,0.34901463985443115,0.38611307740211487,0.34617671370506287,0.30119699239730835,0.344567209482193,0.22713503241539001
b,0.46656104922294617,0.8510823249816895,0.5762563347816467,0.7833070755004883,0.6200600266456604,0.62587571144104,0.511485755443573,0.4880748987197876,0.3970426321029663,0.4323686361312866,0.6185380220413208,0.45935186743736267,0.6064504981040955,0.2778773307800293,0.591600239276886,0.173224076628685,0.5804712772369385,0.08398330211639404,0.5221966505050659,0.44025757908821106,0.5085130333900452,0.2527235448360443,0.5029816031455994,0.1367798149585724,0.5015071034431458,0.043515920639038086,0.44219881296157837,0.4620276689529419,0.4252333641052246,0.2932182252407074,0.4241056442260742,0.19389092922210693,0.42303404211997986,0.11183902621269226,0.36370033025741577,0.5140502452850342,0.3495458960533142,0.38075193762779236,0.3478861451148987,0.3006592094898224,0.3480324149131775,0.22999070584774017
b,0.47959643602371216,0.8891981840133667,0.6173710227012634,0.8123924136161804,0.6873139142990112,0.6398128271102905,0.6171445846557617,0.49014824628829956,0.49679315090179443,0.4388449192047119,0.5780826807022095,0.43480709195137024,0.5568268299102783,0.27029842138290405,0.5298404693603516,0.17180503904819489,0.5032127499580383,0.08157336711883545,0.48205679655075073,0.4249768555164337,0.4604169428348541,0.24429567158222198,0.440595418214798,0.13413512706756592,0.42289113998413086,0.034847259521484375,0.39935415983200073,0.4511004686355591,0.3773340582847595,0.28432807326316833,0.3648011088371277,0.17969757318496704,0.3493492603302002,0.09018599987030029,0.3154515027999878,0.5075085163116455,0.30824971199035645,0.366688996553421,0.30591922998428345,0.2805294990539551,0.2986263632774353,0.19937719404697418
b,0.45915281772613525,0.8789705634117126,0.5961378216743469,0.8040447235107422,0.6792716383934021,0.6311502456665039,0.6046318411827087,0.4870842695236206,0.4899824857711792,0.43782302737236023,0.5893170833587646,0.4352615475654602,0.5703385472297668,0.27414780855178833,0.543431282043457,0.17875739932060242,0.51808100938797,0.0896136462688446,0.49555081129074097,0.42558553814888,0.47625672817230225,0.24892880022525787,0.45578014850616455,0.13879746198654175,0.43728265166282654,0.04193371534347534,0.41575413942337036,0.44908300042152405,0.3927103281021118,0.2831312417984009,0.38509804010391235,0.17967009544372559,0.3743121027946472,0.09229645133018494,0.33195093274116516,0.5010209083557129,0.32107239961624146,0.36034950613975525,0.32066810131073,0.27492958307266235,0.31682485342025757,0.19301575422286987
b,0.4895646870136261,0.8731833100318909,0.6029722094535828,0.7732306718826294,0.6471078991889954,0.5855843424797058,0.5481564402580261,0.4526368975639343,0.42988258600234985,0.3994659185409546,0.6208539009094238,0.4404522776603699,0.6124987602233887,0.2723664343357086,0.5919666886329651,0.170903280377388,0.5711061954498291,0.08274558186531067,0.5304237008094788,0.43342214822769165,0.5179222226142883,0.24876180291175842,0.50504469871521,0.13184195756912231,0.49305474758148193,0.03767898678779602,0.4525260627269745,0.4599580764770508,0.433225154876709,0.2884679436683655,0.42893633246421814,0.1804903745651245,0.4205520749092102,0.09295687079429626,0.3716992139816284,0.5121133327484131,0.3587150275707245,0.37739038467407227,0.3556273579597473,0.285979688167572,0.35130900144577026,0.20155957341194153
b,0.4868449866771698,0.8616700172424316,0.5992956757545471,0.7604027986526489,0.6431260704994202,0.5737250447273254,0.5415709018707275,0.445000022649765,0.424587219953537,0.3961465656757355,0.613017737865448,0.4271269738674164,0.6056041121482849,0.2605128586292267,0.5863552093505859,0.16232448816299438,0.568182110786438,0.0785125195980072,0.521028995513916,0.42176753282546997,0.5061593651771545,0.23433683812618256,0.4950794577598572,0.12359285354614258,0.48803114891052246,0.03407183289527893,0.44452738761901855,0.4503600597381592,0.4251895844936371,0.277108758687973,0.4230199456214905,0.17217250168323517,0.4196228086948395,0.08613032102584839,0.3672219514846802,0.5051412582397461,0.35403159260749817,0.37265560030937195,0.3513902723789215,0.2864209711551666,0.34870895743370056,0.20449791848659515
b,0.47218045592308044,0.9249948263168335,0.5837541818618774,0.8297467231750488,0.6315228939056396,0.6581044793128967,0.5390664339065552,0.5213474035263062,0.4240468740463257,0.45970046520233154,0.6012188792228699,0.4725149869918823,0.5916062593460083,0.2950303554534912,0.573197066783905,0.186446875333786,0.5567853450775146,0.0921022891998291,0.5112906098365784,0.46529850363731384,0.49864661693573,0.2702111005783081,0.4842373728752136,0.14537140727043152,0.4707031548023224,0.039465248584747314,0.433870404958725,0.4937005937099457,0.41226842999458313,0.31283214688301086,0.4051394462585449,0.19658052921295166,0.39659541845321655,0.10502910614013672,0.355122447013855,0.552742063999176,0.3381068706512451,0.41467252373695374,0.3311951160430908,0.32188108563423157,0.32267194986343384,0.23961566388607025
b,0.47194403409957886,0.9123916625976562,0.5769572257995605,0.8201241493225098,0.6187983155250549,0.6474976539611816,0.5122414231300354,0.5164681673049927,0.3959883153438568,0.4559023380279541,0.6086795926094055,0.4695902466773987,0.5992064476013184,0.2875485420227051,0.5802208185195923,0.17761781811714172,0.5629268884658813,0.08094397187232971,0.5119099020957947,0.4577612280845642,0.5019348859786987,0.26347988843917847,0.4897252023220062,0.14059045910835266,0.48048728704452515,0.039383649826049805,0.42983734607696533,0.4813826382160187,0.4091750383377075,0.30701589584350586,0.40508684515953064,0.19467179477214813,0.4001159965991974,0.10344564914703369,0.34801024198532104,0.5342451930046082,0.3291167616844177,0.4002901315689087,0.32257896661758423,0.3116195499897003,0.3174012303352356,0.2304665893316269
b,0.4923022985458374,0.8904595375061035,0.6259462237358093,0.7800014019012451,0.6559206247329712,0.5832040309906006,0.5393091440200806,0.4483776390552521,0.4099035859107971,0.4180762767791748,0.6230204105377197,0.45274659991264343,0.6190062165260315,0.27809661626815796,0.6055744290351868,0.17254915833473206,0.589717447757721,0.0808115005493164,0.5208052396774292,0.4423837661743164,0.5114246010780334,0.253895103931427,0.5000170469284058,0.12991151213645935,0.48708659410476685,0.03018033504486084,0.43428051471710205,0.469038188457489,0.40979671478271484,0.2964451313018799,0.4045124650001526,0.18044093251228333,0.3928277790546417,0.092633455991745,0.3492940664291382,0.519594132900238,0.3327336311340332,0.3872225284576416,0.3291296362876892,0.29398420453071594,0.32491743564605713,0.21355387568473816
b,0.480627179145813,0.8966811895370483,0.6123448014259338,0.7923834323883057,0.6519404053688049,0.5885226726531982,0.5422327518463135,0.4449303448200226,0.4125329852104187,0.4202744662761688,0.6334413290023804,0.4525640606880188,0.6312626004219055,0.2761935889720917,0.6156688332557678,0.17068693041801453,0.599046528339386,0.07805794477462769,0.5288136005401611,0.43944838643074036,0.5214521884918213,0.25529223680496216,0.5127758383750916,0.13289955258369446,0.503879725933075,0.032493382692337036,0.4399719536304474,0.4640083611011505,0.42019346356391907,0.2946435213088989,0.4187398850917816,0.17781251668930054,0.41084668040275574,0.08770817518234253,0.35312116146087646,0.5140231847763062,0.342154860496521,0.3862841725349426,0.3374192714691162,0.2937846779823303,0.3307815194129944,0.2137538194656372
b,0.4818862974643707,0.8664988279342651,0.5889995098114014,0.7668744921684265,0.6310872435569763,0.5850281715393066,0.530409574508667,0.4532480537891388,0.41469651460647583,0.3992862105369568,0.6097549200057983,0.4311864376068115,0.6044756174087524,0.2627255320549011,0.587510347366333,0.16291111707687378,0.5711172819137573,0.07704669237136841,0.5193033814430237,0.4239288866519928,0.5102682113647461,0.23809534311294556,0.50087571144104,0.12529556453227997,0.49498340487480164,0.03291195631027222,0.4426765739917755,0.45115867257118225,0.42597565054893494,0.2807454764842987,0.4236559271812439,0.17735321819782257,0.4210670292377472,0.09187725186347961,0.3641534447669983,0.5045427680015564,0.34987035393714905,0.3747168481349945,0.3478265702724457,0.29054704308509827,0.3475387692451477,0.21096789836883545
b,0.4852690100669861,0.8705630302429199,0.5922709107398987,0.7687095999717712,0.6341684460639954,0.5873223543167114,0.532427966594696,0.45755937695503235,0.41583389043807983,0.4053315818309784,0.612095296382904,0.433786004781723,0.6047718524932861,0.264963299036026,0.5875529646873474,0.16425997018814087,0.5714295506477356,0.07731068134307861,0.5219687819480896,0.42761194705963135,0.511709451675415,0.2406759262084961,0.5026669502258301,0.12709252536296844,0.4978727400302887,0.033677130937576294,0.44475144147872925,0.4554099440574646,0.4290000796318054,0.2838312089443207,0.42739608883857727,0.17860864102840424,0.4256795048713684,0.09186822175979614,0.3652578592300415,0.5088827610015869,0.3513633608818054,0.37840086221694946,0.34853124618530273,0.2926783263683319,0.3467371463775635,0.21190133690834045
b,0.4820778965950012,0.9221762418746948,0.5819511413574219,0.834012508392334,0.6220635175704956,0.66827791929245,0.5181505680084229,0.5381366014480591,0.40312501788139343,0.4778411090373993,0.607633650302887,0.47735345363616943,0.5907843112945557,0.2955709993839264,0.5716672539710999,0.18350130319595337,0.5577316284179688,0.08621200919151306,0.5130144357681274,0.46915483474731445,0.4973435699939728,0.27362579107284546,0.4825807511806488,0.14762228727340698,0.47313249111175537,0.03944045305252075,0.43440866470336914,0.4968854486942291,0.4086574912071228,0.3184671103954315,0.40191885828971863,0.20313604176044464,0.3976430892944336,0.11114269495010376,0.35668283700942993,0.5566542744636536,0.3324003219604492,0.4200221300125122,0.3233811855316162,0.3311518132686615,0.31577664613723755,0.2501758933067322
b,0.47946697473526,0.906175971031189,0.5743967890739441,0.8180515766143799,0.6074798107147217,0.6580694317817688,0.5067968964576721,0.5279280543327332,0.3938402533531189,0.4681348502635956,0.6040698289871216,0.4734530448913574,0.5867104530334473,0.2907079756259918,0.5695897340774536,0.18070456385612488,0.5572153329849243,0.08475807309150696,0.5099700689315796,0.4640597701072693,0.49528437852859497,0.27182596921920776,0.4837227463722229,0.14920470118522644,0.4771183133125305,0.0412270724773407,0.43155649304389954,0.49031078815460205,0.40609246492385864,0.3160691559314728,0.3999134302139282,0.20298250019550323,0.3963753581047058,0.11148899793624878,0.35574862360954285,0.5481698513031006,0.3304186165332794,0.41543805599212646,0.32141977548599243,0.3287935256958008,0.3149486780166626,0.24970395863056183
b,0.4597865045070648,0.8963291049003601,0.6100424528121948,0.8028867244720459,0.6680119037628174,0.6046597957611084,0.5843613743782043,0.44555485248565674,0.4518881142139435,0.43757396936416626,0.6340644359588623,0.4797491729259491,0.63876873254776,0.29912039637565613,0.6313080787658691,0.18785110116004944,0.622366726398468,0.09157145023345947,0.533536970615387,0.4553076922893524,0.5314955711364746,0.27004384994506836,0.5308957695960999,0.14626356959342957,0.5271432399749756,0.0456540584564209,0.4451005160808563,0.46875420212745667,0.42931443452835083,0.30186986923217773,0.43739938735961914,0.18863406777381897,0.4357292056083679,0.10272309184074402,0.3558940887451172,0.5081737041473389,0.3509874939918518,0.37999680638313293,0.3572405278682709,0.2899286150932312,0.3593342900276184,0.21540279686450958
b,0.4468111991882324,0.8617352247238159,0.5612964630126953,0.7978098392486572,0.6160266399383545,0.6387748718261719,0.5212098956108093,0.4902048110961914,0.40662020444869995,0.4184781312942505,0.6147300601005554,0.4650747776031494,0.6173267364501953,0.2865232229232788,0.5994749665260315,0.1763266623020172,0.585759162902832,0.08493286371231079,0.5240418314933777,0.4397814869880676,0.5229523181915283,0.25240063667297363,0.5118180513381958,0.13690945506095886,0.5038424730300903,0.04193592071533203,0.44390344619750977,0.45730337500572205,0.4334152936935425,0.2841893136501312,0.42618560791015625,0.1815415620803833,0.4179861545562744,0.09749522805213928,0.3651157021522522,0.5071737766265869,0.34826958179473877,0.3751525282859802,0.34733670949935913,0.293983519077301,0.3486299514770508,0.2261626124382019
b,0.4849809408187866,0.8820607662200928,0.6116890907287598,0.7826406955718994,0.6450223326683044,0.5856527090072632,0.5375051498413086,0.4465142488479614,0.4140661358833313,0.4041011929512024,0.598471462726593,0.449084997177124,0.5791618824005127,0.2727997303009033,0.5515663027763367,0.16891583800315857,0.5222228169441223,0.08104166388511658,0.5057619214057922,0.4432101249694824,0.4833157956600189,0.24928028881549835,0.4660041034221649,0.13210360705852509,0.4456862807273865,0.042553603649139404,0.43105417490005493,0.46854376792907715,0.4049230217933655,0.29022616147994995,0.39388149976730347,0.1816578060388565,0.3742232620716095,0.0972733199596405,0.35720109939575195,0.5183888673782349,0.34078243374824524,0.3806016743183136,0.33241117000579834,0.28712761402130127,0.3176645338535309,0.2049729973077774
b,0.4410816431045532,0.8671869039535522,0.5595139861106873,0.8112539052963257,0.6355997323989868,0.6578962802886963,0.5596215724945068,0.5159042477607727,0.4499087929725647,0.4606235921382904,0.6323278546333313,0.4581432044506073,0.6556426286697388,0.2882775366306305,0.655939519405365,0.18781611323356628,0.6576554775238037,0.09540727734565735,0.5435065031051636,0.43018290400505066,0.5692861080169678,0.2536996603012085,0.5774145126342773,0.14446908235549927,0.5884503722190857,0.04860982298851013,0.4623011648654938,0.43849897384643555,0.4789639711380005,0.2747533321380615,0.4951227307319641,0.17336685955524445,0.509407103061676,0.09035167098045349,0.37267351150512695,0.4773290753364563,0.3899151682853699,0.345834344625473,0.4034063220024109,0.26505425572395325,0.4146948456764221,0.1890869289636612
b,0.45999035239219666,0.8821262717247009,0.5936708450317383,0.8186355829238892,0.6733056306838989,0.6551862359046936,0.5989740490913391,0.5048717856407166,0.4745239317417145,0.4593256413936615,0.6060911417007446,0.4451722502708435,0.5962276458740234,0.2784539461135864,0.5786953568458557,0.1780926138162613,0.5637705326080322,0.08599534630775452,0.5090435147285461,0.42856451869010925,0.5007184743881226,0.25130707025527954,0.4922957420349121,0.13941916823387146,0.48593074083328247,0.03886604309082031,0.4256018400192261,0.44827061891555786,0.41075676679611206,0.28597819805145264,0.41174548864364624,0.18120092153549194,0.40774649381637573,0.09429281949996948,0.34083524346351624,0.4967065155506134,0.3381122946739197,0.3620656728744507,0.34033966064453125,0.2774680256843567,0.3382410407066345,0.19900809228420258
b,0.4669114351272583,0.900923490524292,0.5949317216873169,0.7967007756233215,0.6372374892234802,0.5968602895736694,0.5291137099266052,0.4490484297275543,0.40436166524887085,0.4156187176704407,0.6449055671691895,0.4594572186470032,0.6479798555374146,0.2745008170604706,0.6337632536888123,0.16465038061141968,0.620654821395874,0.069864422082901,0.5395716428756714,0.44488370418548584,0.5384751558303833,0.25388234853744507,0.5296681523323059,0.12853798270225525,0.522590696811676,0.026276230812072754,0.4480654001235962,0.46651220321655273,0.4317232370376587,0.2936173677444458,0.43309834599494934,0.17793869972229004,0.43014195561408997,0.08811593055725098,0.3582471013069153,0.5133533477783203,0.3461230993270874,0.3860664665699005,0.3428243398666382,0.29536306858062744,0.3394360840320587,0.21516478061676025
b,0.46773630380630493,0.9001520872116089,0.601203978061676,0.7999988794326782,0.6450592279434204,0.5945937037467957,0.5368228554725647,0.44951850175857544,0.407261461019516,0.42719537019729614,0.6332376003265381,0.46480852365493774,0.6363958120346069,0.28088536858558655,0.6237555742263794,0.1707630157470703,0.610292375087738,0.07694271206855774,0.5305340886116028,0.45220285654067993,0.5276505947113037,0.2637542486190796,0.518604576587677,0.1379241645336151,0.5075452327728271,0.03647565841674805,0.4427224397659302,0.4749564230442047,0.42112815380096436,0.303199827671051,0.42020198702812195,0.18383172154426575,0.4127025604248047,0.09284454584121704,0.35516661405563354,0.5211867690086365,0.3413255214691162,0.39128586649894714,0.3366963863372803,0.29687589406967163,0.329799085855484,0.2150343507528305
b,0.46447527408599854,0.9201871156692505,0.5997808575630188,0.837809681892395,0.6585274338722229,0.6474683284759521,0.5654763579368591,0.5023384094238281,0.45544204115867615,0.43189603090286255,0.6319499611854553,0.48180267214775085,0.6385572552680969,0.3062903881072998,0.6262997984886169,0.19389218091964722,0.6096356511116028,0.10015997290611267,0.535772979259491,0.4670180380344391,0.5427433252334595,0.26968711614608765,0.5383251309394836,0.13963010907173157,0.5307221412658691,0.03610178828239441,0.45139145851135254,0.48884591460227966,0.44734740257263184,0.31037211418151855,0.4474077522754669,0.19509680569171906,0.4413897693157196,0.10140755772590637,0.3609868884086609,0.538618266582489,0.3584785461425781,0.39860233664512634,0.3599361181259155,0.30317869782447815,0.35988014936447144,0.21352511644363403
